CaseID,ActivityID,CompleteTimestamp
2080,9,2010-08-25 06:22:43
2080,1,2010-09-09 06:23:02
2081,0,2010-09-28 12:45:44
2081,11,2010-09-28 12:46:02
2081,9,2010-11-08 08:50:50
2081,1,2010-11-23 08:51:09
2082,0,2013-03-13 15:31:41
2082,11,2013-03-29 07:00:05
2082,13,2013-03-29 07:23:36
2082,9,2013-04-08 12:06:30
2082,1,2013-04-23 12:06:49
2083,0,2010-03-18 09:38:10
2083,11,2010-03-18 09:53:56
2083,9,2010-03-18 11:37:24
2083,1,2010-04-24 07:40:36
2084,0,2012-08-29 09:41:22
2084,11,2012-09-04 04:09:20
2084,13,2012-09-06 10:21:33
2084,9,2012-10-12 07:21:41
2084,1,2012-10-27 07:21:52
2085,0,2012-05-23 05:58:58
2085,11,2012-05-23 09:18:26
2085,9,2012-05-23 11:20:45
2085,1,2012-06-23 06:00:42
2086,0,2010-12-14 09:24:26
2086,11,2010-12-16 09:38:47
2086,13,2010-12-17 05:58:04
2086,11,2010-12-30 06:56:35
2086,9,2010-12-30 06:56:40
2086,1,2011-01-14 06:56:59
2087,0,2011-01-11 07:50:51
2087,11,2011-01-13 11:03:52
2087,9,2011-01-13 11:14:52
2087,1,2011-02-24 08:00:28
2088,0,2011-11-21 07:38:27
2088,11,2011-11-21 09:15:42
2088,9,2011-11-21 14:20:11
2088,1,2012-01-19 07:40:57
2089,0,2011-11-17 07:35:43
2089,11,2011-11-17 07:36:01
2089,9,2011-11-17 12:00:05
2089,1,2011-12-24 07:40:29
2091,0,2013-04-17 12:36:46
2091,7,2013-04-24 11:30:41
2091,7,2013-04-24 11:30:41
2091,9,2013-05-31 10:26:54
2091,1,2013-06-15 10:27:14
2092,0,2011-07-01 07:01:39
2092,11,2011-07-04 08:06:39
2092,9,2011-07-05 09:33:04
2092,1,2011-08-25 07:10:40
2093,0,2012-04-26 09:49:14
2093,11,2012-04-26 09:49:25
2093,9,2012-04-27 06:54:09
2093,1,2012-05-29 09:50:16
2094,0,2011-06-08 10:37:06
2094,11,2011-06-08 10:39:11
2094,9,2011-06-09 06:20:42
2094,1,2011-07-09 10:40:31
2095,0,2012-04-02 09:45:00
2095,11,2012-04-02 10:26:49
2095,9,2012-04-10 10:58:46
2095,1,2012-05-03 09:50:44
2096,0,2012-05-16 05:26:31
2096,11,2012-05-16 10:56:29
2096,9,2012-05-16 12:07:54
2096,1,2012-07-08 05:30:30
2097,0,2011-03-11 07:55:19
2097,11,2011-03-11 07:56:04
2097,13,2011-04-07 11:51:29
2097,13,2011-04-18 10:46:39
2097,9,2011-04-21 06:29:12
2097,1,2011-05-06 06:29:28
2098,0,2010-07-08 04:35:05
2098,11,2010-07-30 05:02:56
2098,9,2010-07-30 06:21:44
2098,1,2010-08-14 06:21:59
2099,0,2010-08-24 13:15:13
2099,11,2010-08-24 13:22:30
2099,9,2010-08-24 13:22:44
2099,1,2010-10-22 13:00:38
2100,0,2010-09-07 11:11:07
2100,11,2010-09-07 11:44:49
2100,9,2010-09-07 12:39:38
2100,1,2010-10-21 11:20:35
2101,0,2011-04-07 05:09:00
2101,11,2011-04-07 05:10:18
2101,9,2011-04-21 07:25:01
2101,1,2011-05-21 07:25:24
2103,0,2010-07-01 09:57:08
2103,11,2010-08-06 10:26:34
2103,9,2010-08-06 10:26:59
2103,1,2010-08-21 10:27:19
2104,0,2011-11-16 07:22:21
2104,11,2011-11-16 07:22:29
2104,9,2011-11-16 08:48:57
2104,1,2011-12-17 07:30:29
2105,0,2011-04-01 11:37:48
2105,11,2011-04-01 11:38:13
2105,13,2011-04-07 12:44:34
2105,11,2011-04-20 12:59:00
2105,9,2011-04-20 12:59:26
2105,1,2011-05-05 12:59:39
2106,0,2011-05-02 04:48:53
2106,11,2011-05-02 04:51:13
2106,9,2011-05-02 07:22:19
2106,1,2011-06-02 04:50:40
2107,0,2011-04-27 10:02:00
2107,11,2011-05-05 06:20:13
2107,9,2011-05-05 06:32:49
2107,1,2011-06-25 10:11:16
2108,0,2012-10-19 04:27:36
2108,11,2012-10-19 04:53:56
2108,7,2012-10-19 04:54:52
2108,11,2012-10-19 07:10:17
2108,9,2012-11-05 13:11:22
2108,1,2012-11-20 13:11:39
2109,0,2012-05-23 05:27:55
2109,11,2012-05-24 12:17:27
2109,9,2012-05-24 12:40:03
2109,11,2012-05-28 05:26:53
2109,9,2012-06-01 04:27:25
2109,1,2012-07-08 05:30:39
2110,0,2012-06-14 05:21:01
2110,11,2012-06-15 04:33:09
2110,9,2012-06-18 09:21:02
2110,1,2012-07-17 05:30:17
2111,0,2012-07-30 07:07:32
2111,11,2012-07-30 07:07:40
2111,9,2012-07-30 09:29:40
2111,1,2012-09-14 07:10:38
2114,0,2010-12-01 14:31:45
2114,11,2010-12-03 06:41:20
2114,9,2010-12-03 06:41:35
2114,1,2011-01-15 14:40:38
2115,0,2011-05-06 12:13:05
2115,11,2011-05-17 12:26:18
2115,9,2011-05-20 05:30:41
2115,1,2011-06-19 12:21:09
2116,0,2012-04-19 10:39:21
2116,11,2012-04-19 10:39:31
2116,9,2012-04-19 12:22:13
2116,1,2012-05-22 10:40:26
2117,0,2012-03-30 03:41:55
2117,11,2012-03-30 03:43:26
2117,13,2012-03-30 03:49:33
2117,9,2012-04-16 05:22:20
2117,9,2012-04-16 05:22:24
2117,1,2012-05-16 05:22:42
2118,0,2013-07-26 11:18:48
2118,11,2013-07-26 11:19:12
2118,9,2013-09-04 12:24:07
2118,1,2013-09-19 12:24:18
2119,0,2012-04-13 05:23:28
2119,11,2012-04-13 05:23:47
2119,9,2012-04-13 08:02:05
2119,1,2012-05-31 05:30:18
2120,0,2012-06-26 05:10:15
2120,11,2012-06-26 05:10:42
2120,9,2012-07-02 18:45:53
2120,1,2012-08-03 05:20:14
2122,5,2010-05-27 05:48:22
2122,0,2010-05-27 06:53:55
2122,0,2010-05-27 09:42:35
2122,13,2010-05-27 10:55:13
2122,11,2010-05-27 13:10:43
2122,9,2010-05-28 04:50:20
2122,11,2010-05-31 06:45:02
2122,9,2010-05-31 06:57:35
2122,1,2010-06-30 06:57:54
2123,0,2010-10-13 07:21:33
2123,0,2010-10-13 07:21:52
2123,11,2010-10-13 07:22:15
2123,9,2010-10-20 12:23:37
2123,1,2010-11-20 09:30:36
2124,0,2013-07-02 04:19:50
2124,11,2013-07-04 07:27:20
2124,13,2013-07-04 12:43:47
2124,9,2013-07-19 09:53:42
2124,1,2013-08-03 09:53:54
2125,0,2012-01-17 07:06:22
2125,11,2012-01-17 12:12:18
2125,9,2012-01-26 08:58:28
2125,1,2012-02-17 07:10:35
2126,0,2011-11-08 07:42:07
2126,9,2011-11-08 07:44:33
2126,1,2012-01-06 07:50:44
2127,0,2012-03-20 14:22:54
2127,11,2012-03-20 14:23:03
2127,9,2012-03-22 09:25:18
2127,1,2012-04-26 12:30:33
2128,0,2012-06-12 10:51:48
2128,9,2012-06-12 11:01:27
2128,1,2012-07-13 11:00:37
2129,0,2010-01-21 06:57:25
2129,0,2010-01-21 06:57:35
2129,11,2010-02-15 14:17:46
2129,9,2010-02-15 14:17:57
2129,1,2010-03-02 14:18:12
2131,0,2012-02-07 14:27:25
2131,11,2012-02-07 14:27:39
2131,9,2012-02-09 14:46:15
2131,9,2012-02-09 14:46:16
2131,1,2012-03-09 14:33:47
2133,0,2012-03-01 13:25:44
2133,9,2012-03-01 13:26:12
2133,1,2012-04-03 11:30:27
2134,0,2012-08-02 05:46:54
2134,11,2012-08-02 05:48:49
2134,9,2012-08-02 05:49:07
2134,1,2012-09-06 05:50:13
2135,0,2010-09-24 10:17:14
2135,11,2010-09-24 10:31:12
2135,11,2010-09-24 10:31:58
2135,2,2010-09-30 05:25:46
2135,9,2010-11-19 08:32:30
2135,1,2010-11-19 09:39:33
2136,0,2011-12-22 06:28:42
2136,11,2011-12-22 12:32:46
2136,13,2011-12-22 13:37:55
2136,11,2011-12-29 12:18:29
2136,9,2011-12-30 12:20:10
2136,9,2011-12-30 12:20:12
2136,1,2012-01-28 14:10:56
2137,0,2010-09-02 11:25:24
2137,11,2010-09-02 11:27:27
2137,9,2010-09-02 11:28:29
2137,1,2010-10-05 11:30:41
2138,0,2011-06-13 11:07:00
2138,11,2011-06-13 11:07:17
2138,9,2011-06-14 10:45:41
2138,1,2011-07-14 11:11:40
2139,0,2011-05-18 11:50:17
2139,0,2011-05-18 11:52:31
2139,11,2011-05-18 11:55:07
2139,9,2011-05-19 04:24:35
2139,1,2011-07-01 12:00:32
2141,0,2011-04-01 05:05:07
2141,11,2011-04-01 10:45:36
2141,9,2011-04-01 10:46:07
2141,1,2011-05-19 05:10:32
2142,0,2011-03-02 06:31:52
2142,11,2011-03-02 06:32:53
2142,9,2011-03-04 14:45:45
2142,11,2011-03-04 14:59:30
2142,13,2011-03-08 13:19:40
2142,11,2011-03-11 09:44:20
2142,9,2011-03-11 09:44:40
2142,1,2011-04-02 04:41:49
2143,5,2010-12-01 14:56:39
2143,0,2010-12-02 11:06:01
2143,11,2010-12-02 12:08:51
2143,9,2010-12-02 12:15:28
2143,1,2011-01-19 15:00:23
2145,0,2012-07-27 10:10:43
2145,11,2012-08-10 10:16:56
2145,9,2012-08-14 05:26:51
2145,1,2012-09-13 10:20:37
2146,0,2012-05-28 04:05:35
2146,11,2012-05-29 07:31:45
2146,9,2012-05-30 06:43:35
2146,1,2012-07-05 04:10:24
2150,0,2013-05-10 10:00:44
2150,11,2013-05-28 04:06:22
2150,13,2013-05-28 04:24:41
2150,9,2013-05-29 04:07:49
2150,1,2013-06-13 04:08:11
2151,0,2011-05-17 09:47:51
2151,11,2011-05-17 09:48:18
2151,9,2011-05-17 09:55:27
2151,1,2011-07-15 09:51:17
2152,0,2011-02-16 08:42:58
2152,11,2011-02-16 12:51:42
2152,13,2011-02-16 13:00:26
2152,11,2011-03-02 07:21:59
2152,9,2011-03-02 07:22:09
2152,11,2011-03-02 07:25:13
2152,9,2011-03-02 07:25:20
2152,1,2011-04-01 05:25:41
2153,0,2011-01-24 07:11:48
2153,11,2011-01-24 08:13:51
2153,2,2011-01-24 08:14:18
2153,2,2011-01-24 09:19:22
2153,9,2011-02-14 07:41:50
2153,1,2011-03-16 07:42:00
2154,0,2010-10-21 09:09:07
2154,11,2010-10-27 07:25:10
2154,9,2010-10-27 07:49:14
2154,1,2010-12-05 11:10:52
2155,0,2012-06-15 10:11:00
2155,11,2012-06-15 10:11:19
2155,9,2012-06-15 10:11:58
2155,1,2012-07-18 10:20:37
2156,0,2010-05-14 09:55:15
2156,11,2010-05-14 10:02:16
2156,9,2010-05-14 10:24:16
2156,1,2010-06-20 10:00:45
2157,0,2010-06-30 05:40:19
2157,11,2010-07-27 11:07:05
2157,9,2010-07-28 06:39:18
2157,1,2010-08-12 06:39:39
2158,0,2011-04-19 12:54:03
2158,11,2011-04-20 06:10:50
2158,9,2011-04-26 05:51:58
2158,1,2011-05-27 13:00:29
2159,0,2011-05-27 04:16:54
2159,11,2011-05-27 04:17:24
2159,9,2011-05-27 11:47:59
2159,1,2011-07-03 04:20:51
2160,0,2011-01-10 13:42:49
2160,0,2011-01-17 13:20:58
2160,11,2011-01-17 13:21:04
2160,9,2011-01-26 13:41:16
2160,1,2011-02-25 13:41:33
2161,0,2011-05-26 09:16:35
2161,11,2011-05-26 09:17:21
2161,13,2011-05-27 07:45:22
2161,11,2011-06-21 04:27:00
2161,9,2011-06-21 04:27:11
2161,1,2011-07-06 04:27:33
2162,0,2011-08-16 09:26:37
2162,13,2011-08-16 10:12:48
2162,9,2011-08-16 10:18:45
2162,1,2011-10-01 09:30:40
2164,0,2011-10-14 11:25:03
2164,9,2011-10-14 12:19:23
2164,9,2011-10-14 12:31:15
2164,1,2011-11-16 13:30:22
2165,0,2011-12-01 11:08:57
2165,11,2011-12-02 14:18:20
2165,9,2011-12-09 09:00:58
2165,1,2012-01-03 11:10:17
2167,0,2012-02-15 07:20:54
2167,11,2012-02-15 07:30:22
2167,9,2012-02-15 11:06:58
2167,9,2012-02-15 11:06:59
2167,1,2012-03-30 05:31:03
2168,0,2011-04-28 10:07:18
2168,11,2011-04-28 10:10:09
2168,9,2011-04-28 11:26:29
2168,1,2011-06-11 10:10:43
2170,0,2011-11-16 14:10:11
2170,11,2011-11-22 09:25:52
2170,13,2011-11-22 13:41:45
2170,9,2011-11-24 07:24:59
2170,1,2012-01-05 08:00:51
2171,0,2010-09-21 11:28:40
2171,11,2010-09-21 11:30:18
2171,9,2010-09-23 11:21:32
2171,1,2010-11-04 13:30:36
2172,0,2010-05-27 09:34:51
2172,11,2010-05-27 09:36:21
2172,9,2010-05-28 06:17:20
2172,1,2010-07-15 09:40:25
2173,5,2011-08-30 10:20:01
2173,0,2011-08-30 10:21:29
2173,11,2011-08-30 10:21:42
2173,9,2011-09-02 04:21:22
2173,1,2011-09-30 10:30:36
2174,0,2013-01-28 15:00:24
2174,13,2013-02-12 14:54:21
2174,9,2013-02-13 11:57:39
2174,1,2013-02-28 11:57:51
2175,0,2010-08-05 09:21:58
2175,11,2010-08-05 10:26:14
2175,9,2010-08-05 10:35:51
2175,1,2010-09-07 09:30:33
2176,0,2012-04-11 06:29:01
2176,11,2012-04-11 09:23:16
2176,9,2012-04-16 09:39:10
2176,1,2012-05-25 06:30:29
2177,0,2010-04-21 12:53:03
2177,11,2010-05-24 06:17:47
2177,9,2010-05-24 06:17:57
2177,1,2010-05-24 06:18:07
2178,0,2013-05-28 04:02:36
2178,11,2013-06-17 09:42:33
2178,13,2013-06-17 11:24:47
2178,9,2013-06-27 09:37:05
2178,1,2013-07-12 09:37:18
2179,0,2012-03-29 06:29:38
2179,11,2012-03-29 06:29:47
2179,9,2012-03-30 05:00:58
2179,1,2012-05-16 06:30:29
2180,0,2012-06-05 09:21:19
2180,11,2012-06-06 04:03:09
2180,9,2012-06-27 13:13:36
2180,1,2012-07-12 13:13:47
2181,0,2013-01-22 11:27:51
2181,11,2013-02-06 14:41:17
2181,13,2013-02-07 07:07:32
2181,9,2013-02-07 11:10:46
2181,1,2013-02-22 11:11:01
2183,0,2013-01-30 06:55:30
2183,11,2013-02-15 06:16:39
2183,13,2013-02-15 06:19:12
2183,9,2013-02-25 11:42:58
2183,1,2013-03-12 11:43:17
2184,0,2010-11-30 15:07:43
2184,11,2010-12-01 13:28:59
2184,9,2010-12-01 13:29:07
2184,9,2010-12-20 06:52:41
2184,1,2011-01-04 06:52:49
2185,0,2013-06-12 08:02:37
2185,11,2013-06-27 07:38:00
2185,13,2013-06-27 10:37:39
2185,9,2013-07-03 06:28:28
2185,1,2013-07-18 06:28:38
2186,0,2011-11-02 15:01:36
2186,11,2011-11-02 15:06:35
2186,13,2011-11-02 15:23:23
2186,9,2011-11-03 07:22:55
2186,1,2011-12-11 07:37:20
2187,0,2013-06-19 04:40:30
2187,11,2013-06-19 04:41:00
2187,13,2013-06-28 10:44:28
2187,9,2013-07-23 06:37:59
2187,1,2013-08-07 06:38:11
2188,0,2012-03-05 12:00:59
2188,11,2012-03-05 12:07:25
2188,9,2012-03-06 14:51:28
2188,1,2012-04-20 10:10:23
2189,0,2010-07-15 07:44:37
2189,11,2010-07-15 09:54:40
2189,9,2010-07-15 10:10:18
2189,1,2010-08-17 07:50:14
2190,0,2013-03-18 08:53:43
2190,11,2013-04-03 04:12:52
2190,7,2013-04-03 06:26:31
2190,13,2013-04-03 06:58:24
2190,9,2013-04-12 12:42:33
2190,1,2013-04-27 12:42:51
2192,0,2011-10-19 06:25:30
2192,0,2011-10-19 06:27:57
2192,11,2011-10-19 06:46:08
2192,9,2011-10-19 08:22:01
2192,1,2011-11-19 08:30:15
2193,0,2012-05-30 11:23:13
2193,11,2012-05-30 11:23:30
2193,9,2012-05-31 05:02:14
2193,1,2012-07-07 11:30:31
2194,0,2012-02-08 09:25:52
2194,11,2012-02-08 09:25:59
2194,9,2012-02-09 07:10:23
2194,1,2012-03-23 09:30:40
2195,0,2013-10-04 04:28:22
2195,13,2013-10-04 06:52:28
2195,0,2013-10-18 11:16:16
2195,11,2013-10-21 05:49:13
2195,13,2013-10-21 05:51:16
2195,13,2013-10-21 05:52:05
2195,11,2013-10-21 05:52:50
2195,9,2013-10-24 10:49:56
2195,1,2013-11-08 12:50:09
2197,0,2012-05-10 05:27:27
2197,11,2012-05-10 05:27:36
2197,9,2012-05-10 06:07:22
2197,1,2012-06-27 05:30:56
2198,0,2012-04-11 06:07:00
2198,11,2012-04-11 09:21:13
2198,13,2012-04-16 04:23:40
2198,9,2012-04-16 09:54:21
2198,1,2012-06-03 11:41:10
2200,0,2010-11-30 14:41:26
2200,11,2010-12-01 07:11:18
2200,9,2010-12-01 07:11:26
2200,1,2011-01-01 14:50:34
2201,0,2010-11-23 08:19:02
2201,11,2010-11-23 08:49:15
2201,9,2010-11-23 09:18:29
2201,1,2011-01-06 08:20:45
2203,0,2011-12-16 06:22:54
2203,9,2011-12-21 13:22:35
2203,9,2011-12-21 13:22:35
2203,1,2012-01-18 06:30:24
2204,0,2010-06-16 04:27:14
2204,11,2010-06-16 06:20:13
2204,9,2010-06-16 06:22:54
2204,1,2010-07-17 04:30:49
2205,0,2013-04-04 13:06:08
2205,11,2013-04-17 05:37:20
2205,9,2013-04-22 05:32:22
2205,9,2013-04-22 05:32:22
2205,1,2013-05-07 05:32:34
2207,0,2012-05-10 05:22:42
2207,11,2012-05-10 05:22:50
2207,9,2012-05-10 05:59:37
2207,1,2012-06-12 05:30:10
2209,0,2013-05-22 12:02:26
2209,9,2013-06-25 09:44:06
2209,9,2013-06-25 09:44:07
2209,1,2013-07-10 09:44:24
2210,0,2012-07-10 06:31:37
2210,11,2012-07-10 10:13:50
2210,9,2012-07-10 10:20:57
2210,1,2012-09-07 06:40:29
2213,0,2011-02-24 12:04:03
2213,11,2011-02-24 12:04:29
2213,9,2011-02-24 14:28:39
2213,1,2011-04-13 10:10:31
2214,0,2013-02-06 15:31:36
2214,11,2013-02-11 11:14:01
2214,13,2013-02-11 12:05:50
2214,9,2013-03-13 06:40:27
2214,1,2013-03-28 06:40:42
2216,0,2011-07-12 13:20:06
2216,9,2011-07-12 18:57:12
2216,1,2011-09-02 13:00:44
2218,0,2012-07-23 04:30:10
2218,11,2012-07-25 05:45:39
2218,9,2012-07-26 07:32:51
2218,1,2012-09-07 04:40:30
2219,0,2011-10-17 06:38:04
2219,11,2011-10-18 05:45:50
2219,9,2011-10-18 12:37:01
2219,1,2011-11-17 08:40:24
2220,0,2011-12-19 07:39:15
2220,11,2011-12-20 13:17:30
2220,9,2012-01-11 11:54:57
2220,1,2012-01-26 11:55:10
2221,0,2010-09-20 05:56:44
2221,11,2010-09-20 05:59:23
2221,9,2010-09-20 05:59:32
2221,1,2010-10-21 06:00:27
2222,0,2010-10-29 07:14:06
2222,11,2010-11-03 14:16:11
2222,9,2010-11-03 14:21:17
2222,1,2010-11-30 09:20:18
2224,0,2012-03-21 14:34:29
2224,11,2012-03-21 14:34:39
2224,9,2012-03-26 07:31:22
2224,1,2012-04-21 12:41:09
2225,0,2011-05-10 07:45:07
2225,11,2011-05-10 07:45:18
2225,9,2011-05-10 09:26:23
2225,1,2011-06-11 07:51:20
2227,0,2012-08-02 09:32:34
2227,11,2012-08-02 09:43:37
2227,9,2012-08-02 10:27:10
2227,1,2012-09-09 09:40:43
2228,0,2011-06-10 07:22:58
2228,11,2011-06-10 07:24:53
2228,9,2011-06-10 07:25:31
2228,1,2011-07-13 07:30:23
2230,0,2011-02-24 07:05:26
2230,11,2011-02-25 11:23:49
2230,9,2011-03-14 09:00:16
2230,1,2011-04-13 07:00:36
2231,0,2011-01-27 12:36:16
2231,11,2011-02-15 08:54:16
2231,9,2011-02-15 08:54:22
2231,1,2011-03-02 08:54:41
2232,0,2012-05-08 04:05:05
2232,9,2012-05-08 04:20:30
2232,9,2012-05-08 04:20:30
2232,1,2012-06-08 04:10:45
2234,0,2012-12-10 09:38:35
2234,11,2012-12-11 09:24:46
2234,13,2012-12-12 09:40:08
2234,11,2012-12-20 06:43:27
2234,9,2013-01-22 08:06:13
2234,1,2013-02-06 08:06:25
2235,0,2010-05-06 08:05:09
2235,11,2010-05-06 10:01:24
2235,9,2010-05-06 10:27:07
2235,11,2010-05-06 11:36:41
2235,13,2010-05-06 13:06:08
2235,11,2010-05-07 09:17:30
2235,9,2010-05-07 09:17:43
2235,1,2010-06-10 08:02:00
2236,0,2013-02-06 14:54:09
2236,11,2013-02-21 11:55:10
2236,13,2013-02-22 07:48:26
2236,9,2013-02-27 11:26:12
2236,1,2013-03-14 11:26:30
2237,11,2011-12-16 07:12:13
2237,13,2011-12-16 13:19:46
2237,13,2011-12-16 13:19:46
2237,9,2012-01-05 06:48:26
2237,1,2012-01-24 09:50:19
2238,0,2010-09-20 09:18:55
2238,11,2010-09-20 11:03:04
2238,13,2010-09-21 04:29:14
2238,11,2010-10-01 07:21:04
2238,9,2010-10-01 07:21:30
2238,1,2010-11-15 09:22:09
2239,0,2013-11-05 13:31:34
2239,11,2013-11-11 09:44:00
2239,11,2013-11-11 12:32:55
2239,13,2013-11-20 15:10:46
2239,9,2013-12-19 08:03:46
2239,1,2014-01-03 08:03:58
2240,0,2011-10-27 04:44:43
2240,9,2011-10-27 05:12:15
2240,9,2011-10-27 05:12:16
2240,1,2011-12-01 06:51:01
2242,0,2012-10-29 12:24:19
2242,0,2012-10-29 12:26:09
2242,11,2012-10-29 12:26:28
2242,9,2012-11-15 13:30:06
2242,1,2012-11-30 13:30:23
2243,0,2012-06-05 07:05:11
2243,11,2012-06-05 07:31:47
2243,9,2012-06-05 12:11:07
2243,1,2012-07-06 07:10:42
2244,0,2011-10-24 07:02:39
2244,11,2011-10-27 09:51:30
2244,13,2011-11-08 07:33:34
2244,9,2011-11-08 07:45:40
2244,1,2011-12-09 09:20:37
2246,0,2010-11-19 14:53:47
2246,11,2010-11-19 15:24:12
2246,9,2010-11-22 06:52:33
2246,1,2010-12-26 15:00:29
2247,0,2012-04-06 04:25:39
2247,11,2012-04-06 04:25:54
2247,9,2012-04-06 05:05:32
2247,1,2012-05-09 04:30:19
2248,0,2013-06-11 12:43:57
2248,11,2013-06-19 12:18:32
2248,9,2013-06-27 10:18:38
2248,1,2013-07-12 10:18:48
2249,11,2011-11-08 08:42:25
2249,13,2011-11-14 07:43:44
2249,9,2011-11-23 08:28:45
2249,1,2011-12-10 09:30:16
2251,0,2012-07-23 04:33:20
2251,9,2012-07-23 04:35:00
2251,1,2012-09-05 04:41:02
2252,0,2012-07-25 09:14:09
2252,11,2012-07-27 07:54:46
2252,9,2012-08-03 11:26:19
2252,1,2012-09-07 09:20:40
2253,0,2011-10-27 11:09:16
2253,9,2011-11-02 13:21:41
2253,1,2011-11-29 13:10:21
2255,0,2012-03-22 09:24:21
2255,11,2012-03-22 11:12:04
2255,11,2012-03-22 11:32:43
2255,13,2012-04-02 06:30:50
2255,11,2012-04-06 07:38:16
2255,9,2012-04-06 07:38:35
2255,1,2012-04-28 09:30:47
2257,0,2012-02-06 06:29:21
2257,11,2012-02-06 06:29:28
2257,9,2012-02-06 06:57:12
2257,1,2012-03-15 06:30:46
2258,0,2010-11-04 07:02:04
2258,11,2010-11-11 11:46:36
2258,13,2010-11-11 11:47:04
2258,11,2010-11-11 12:34:48
2258,9,2010-11-11 12:35:21
2258,1,2010-12-12 08:01:12
2259,5,2010-09-16 04:47:02
2259,0,2010-09-16 04:47:25
2259,0,2010-09-21 05:10:05
2259,0,2010-09-21 05:10:15
2259,11,2010-09-21 05:10:37
2259,9,2010-09-27 05:30:29
2259,1,2010-10-30 04:50:40
2260,0,2011-10-12 06:00:38
2260,11,2011-10-12 10:28:07
2260,9,2011-10-12 10:49:19
2260,1,2011-11-12 08:10:45
2261,0,2011-06-21 05:44:10
2261,0,2011-06-21 05:44:27
2261,11,2011-07-07 04:57:39
2261,9,2011-07-07 04:59:42
2261,1,2011-08-03 05:51:31
2262,0,2013-03-27 09:23:50
2262,11,2013-03-29 11:53:58
2262,13,2013-03-29 14:28:16
2262,9,2013-04-12 12:22:11
2262,1,2013-04-27 12:22:31
2263,0,2013-04-04 09:38:38
2263,11,2013-04-22 06:16:10
2263,9,2013-04-22 06:18:04
2263,1,2013-05-07 06:18:24
2264,0,2011-05-19 10:12:29
2264,11,2011-05-20 04:55:55
2264,9,2011-05-20 06:34:49
2264,11,2011-05-23 12:02:42
2264,9,2011-06-08 11:07:53
2264,1,2011-07-08 11:08:22
2265,0,2013-02-07 12:00:23
2265,11,2013-02-11 09:11:03
2265,13,2013-02-11 12:38:35
2265,9,2013-03-13 06:23:48
2265,1,2013-03-28 06:24:02
2267,0,2011-06-20 10:18:42
2267,11,2011-06-22 10:35:23
2267,9,2011-06-28 09:43:09
2267,1,2011-07-21 10:21:22
2269,0,2011-12-02 11:10:48
2269,11,2011-12-09 11:53:14
2269,9,2011-12-12 11:42:41
2269,9,2011-12-12 11:42:41
2269,1,2012-01-04 11:20:28
2271,0,2011-09-23 07:11:24
2271,11,2011-09-26 04:27:43
2271,9,2011-09-29 12:09:30
2271,1,2011-11-06 09:21:22
2273,0,2012-10-30 07:18:37
2273,11,2012-10-30 07:19:07
2273,9,2012-11-15 07:05:15
2273,1,2012-11-30 07:05:33
2274,0,2011-11-09 08:09:58
2274,11,2011-11-09 14:31:15
2274,9,2011-11-10 09:51:53
2274,1,2011-12-17 08:10:29
2275,0,2013-04-12 04:47:58
2275,13,2013-04-12 06:54:51
2275,9,2013-05-03 05:01:55
2275,1,2013-05-18 05:02:12
2276,0,2011-09-21 05:19:32
2276,11,2011-09-21 05:20:25
2276,9,2011-09-21 11:34:42
2276,1,2011-10-22 05:20:23
2277,0,2011-08-29 04:41:41
2277,11,2011-09-01 06:30:49
2277,9,2011-09-01 07:08:56
2277,9,2011-09-01 07:09:08
2277,1,2011-09-29 04:50:58
2278,0,2011-05-23 11:06:55
2278,11,2011-05-23 11:07:12
2278,13,2011-05-23 11:09:46
2278,11,2011-05-23 12:39:55
2278,9,2011-05-23 12:40:05
2278,11,2011-06-07 09:43:38
2278,9,2011-06-13 11:25:51
2278,1,2011-06-28 11:26:14
2279,0,2012-05-07 04:41:52
2279,11,2012-05-07 05:10:51
2279,13,2012-05-07 07:36:28
2279,9,2012-05-15 09:35:47
2279,1,2012-06-22 05:50:22
2280,0,2010-09-14 10:50:57
2280,0,2010-09-17 06:40:12
2280,11,2010-09-21 10:47:44
2280,13,2010-09-22 06:04:44
2280,11,2010-09-22 06:21:21
2280,9,2010-09-22 06:31:04
2280,1,2010-10-28 11:00:33
2283,0,2011-09-09 10:51:50
2283,9,2011-09-13 05:57:05
2283,11,2011-09-13 12:26:30
2283,9,2011-09-30 10:29:33
2283,1,2011-10-15 10:29:49
2284,0,2011-05-10 11:52:43
2284,11,2011-05-10 11:53:20
2284,11,2011-05-11 07:43:50
2284,11,2011-05-12 11:02:34
2284,9,2011-05-12 11:27:27
2284,1,2011-06-10 12:01:00
2285,0,2011-03-24 12:53:31
2285,11,2011-03-24 12:54:00
2285,13,2011-03-25 07:43:13
2285,11,2011-04-01 10:01:11
2285,9,2011-04-01 10:01:57
2285,1,2011-05-19 05:20:40
2286,0,2013-02-05 09:48:46
2286,11,2013-02-20 06:30:53
2286,9,2013-02-21 08:08:43
2286,1,2013-03-08 08:09:01
2287,0,2011-09-29 06:38:19
2287,11,2011-09-30 04:43:01
2287,9,2011-10-07 06:54:33
2287,1,2011-11-01 08:41:00
2288,0,2013-05-15 06:22:18
2288,11,2013-05-16 12:16:40
2288,7,2013-05-17 09:07:52
2288,9,2013-06-05 05:37:04
2288,9,2013-06-05 05:38:45
2288,1,2013-06-20 05:37:22
2290,0,2010-09-20 12:22:31
2290,11,2010-09-20 12:23:07
